SegmentID:46
laneID:0
2411.11001198195120,-1693.78696558001660,0.00000000000000,16777411,0.000000,0.000000,2414.88799246794180,-1693.78696558001660,0.00000000000000,16777411,0.000000,0.000000
2411.14046499348710,-1693.88696558001650,0.00000000000000,0,0.000000,0.000000,2414.91921983046540,-1693.88696558001650,0.00000000000000,0,0.000000,0.000000
2411.17095450335090,-1693.98696558001670,0.00000000000000,0,0.000000,0.000000,2414.95047659636570,-1693.98696558001670,0.00000000000000,0,0.000000,0.000000
2411.20148017944530,-1694.08696558001660,0.00000000000000,0,0.000000,0.000000,2414.98176246255160,-1694.08696558001660,0.00000000000000,0,0.000000,0.000000
2411.23204169043670,-1694.18696558001670,0.00000000000000,0,0.000000,0.000000,2415.01312171483510,-1694.18696558001670,0.00000000000000,0,21.000000,2.000000
2411.26263870575030,-1694.28696558001660,0.00000000000000,0,0.000000,0.000000,2415.04462648376240,-1694.28696558001660,0.00000000000000,0,42.000000,1.857143
2411.29327089557270,-1694.38696558001650,0.00000000000000,0,0.000000,0.000000,2415.07614924626710,-1694.38696558001650,0.00000000000000,0,7.000000,2.000000
2411.32393793085200,-1694.48696558001670,0.00000000000000,0,0.000000,0.000000,2415.10769631425770,-1694.48696558001670,0.00000000000000,0,0.000000,0.000000
2411.35463948329380,-1694.58696558001660,0.00000000000000,0,0.000000,0.000000,2415.13927262869450,-1694.58696558001660,0.00000000000000,0,0.000000,0.000000
2411.38537522536350,-1694.68696558001670,0.00000000000000,0,0.000000,0.000000,2415.17087623949240,-1694.68696558001670,0.00000000000000,0,0.000000,0.000000
2411.41614483028210,-1694.78696558001660,0.00000000000000,0,0.000000,0.000000,2415.20250355929330,-1694.78696558001660,0.00000000000000,0,0.000000,0.000000
2411.44694797203100,-1694.88696558001650,0.00000000000000,0,0.000000,0.000000,2415.23415135963710,-1694.88696558001650,0.00000000000000,0,0.000000,0.000000
2411.47778432534410,-1694.98696558001670,0.00000000000000,0,0.000000,0.000000,2415.26582556374520,-1694.98696558001670,0.00000000000000,0,0.000000,0.000000
2411.50865356571380,-1695.08696558001660,0.00000000000000,0,0.000000,0.000000,2415.29753365771650,-1695.08696558001660,0.00000000000000,0,0.000000,0.000000
2411.53955536938470,-1695.18696558001670,0.00000000000000,0,0.000000,0.000000,2415.32926929079710,-1695.18696558001670,0.00000000000000,0,0.000000,0.000000
2411.57048941335780,-1695.28696558001660,0.00000000000000,0,39.000000,1027.967773,2415.36103044126550,-1695.28696558001660,0.00000000000000,0,0.000000,0.000000
2411.60145537538570,-1695.38696558001650,0.00000000000000,0,67.000000,1017.297485,2415.39281360168800,-1695.38696558001650,0.00000000000000,0,0.000000,0.000000
2411.63245293397450,-1695.48696558001670,0.00000000000000,0,74.000000,1054.497559,2415.42461539618490,-1695.48696558001670,0.00000000000000,0,0.000000,0.000000
2411.66351067694220,-1695.58696558001660,0.00000000000000,0,95.000000,1083.218018,2415.45644182789600,-1695.58696558001660,0.00000000000000,0,0.000000,0.000000
2411.69469845884990,-1695.68696558001670,0.00000000000000,0,131.000000,1087.302124,2415.48829260479620,-1695.68696558001670,0.00000000000000,0,0.000000,0.000000
2411.72586764387780,-1695.78696558001660,0.00000000000000,0,166.000000,1091.475098,2415.52016743556210,-1695.78696558001660,0.00000000000000,0,0.000000,0.000000
2411.75710222830050,-1695.88696558001650,0.00000000000000,0,166.000000,1091.475098,2415.55206602954920,-1695.88696558001650,0.00000000000000,0,0.000000,0.000000
