52.366027836666666,10.713693190000000
52.366025876666666,10.713679470000000
52.366023951666666,10.713665995000000
52.366021991666666,10.713652275000000
52.366020066666665,10.713638800000000
52.366018106666665,10.713625080000000
52.366016181666665,10.713611605000000
52.366014221666665,10.713597885000000
52.366012261666665,10.713584165000000
52.366010273333331,10.713570563333333
52.366008219999998,10.713556656666666
52.366006203333331,10.713542998333333
52.366004149999998,10.713529091666666
52.366002133333331,10.713515433333333
52.366000079999998,10.713501526666666
52.365998063333331,10.713487868333333
52.365996009999998,10.713473961666666
52.365991939999998,10.713446396666666
52.365989886666665,10.713432490000000
52.365987869999998,10.713418831666666
52.365985816666665,10.713404925000000
52.365983799999998,10.713391266666666
52.365981746666665,10.713377360000000
52.365979693333332,10.713363453333333
52.365977676666665,10.713349795000000
52.365975623333332,10.713335888333333
52.365971709999999,10.713308010000000
52.365969784999999,10.713294168333333
52.365967824999999,10.713280075000000
52.365965899999999,10.713266233333333
52.365963939999999,10.713252140000000
52.365961980000000,10.713238046666666
52.365960055000000,10.713224205000000
52.365956170000000,10.713196270000000
52.365954210000000,10.713182176666666
52.365952285000000,10.713168335000000
52.365950325000001,10.713154241666666
52.365948400000001,10.713140400000000
52.365946440000001,10.713126306666666
52.365944480000001,10.713112213333333
52.365942555000001,10.713098371666666
52.365940595000001,10.713084278333333
52.365938670000001,10.713070436666666
52.365936710000001,10.713056343333333
52.365934785000001,10.713042501666666
52.365930900000000,10.713014566666666
52.365928940000000,10.713000473333333
52.365926980000000,10.712986379999999
52.365925055000000,10.712972538333333
52.365923095000000,10.712958444999999
52.365921169999999,10.712944603333333
52.365917284999999,10.712916668333333
52.365915324999999,10.712902574999999
52.365913364999998,10.712888481666666
52.365911439999998,10.712874639999999
52.365909479999998,10.712860546666666
52.365907554999998,10.712846704999999
52.365905594999998,10.712832611666666
52.365903606666664,10.712818643333333
52.365901553333331,10.712804363333333
52.365899536666664,10.712790338333333
52.365897483333331,10.712776058333333
52.365895429999997,10.712761778333333
52.365893413333331,10.712747753333333
52.365891359999997,10.712733473333333
