2451.699405, 237.252569, 1.000000, 0.000000
2451.770404, 237.258215, 1.000000, 0.000000
2451.840462, 237.275693, 1.000000, 0.000000
2452.327354, 237.314407, 1.000000, 0.000000
2452.398353, 237.320053, 1.000000, 0.000000
2452.469352, 237.325698, 1.000000, 0.000000
2452.540350, 237.331343, 1.000000, 0.000000
2452.611349, 237.336989, 1.000000, 0.000000
2452.681407, 237.354467, 1.000000, 0.000000
2453.168298, 237.393181, 1.000000, 0.000000
2453.239297, 237.398827, 1.000000, 0.000000
2453.310296, 237.404472, 1.000000, 0.000000
2453.382236, 237.398284, 1.000000, 0.000000
2453.453235, 237.403930, 1.000000, 0.000000
2453.940125, 237.442644, 1.000000, 0.000000
2454.011124, 237.448289, 1.000000, 0.000000
2454.081182, 237.465768, 1.000000, 0.000000
2454.152181, 237.471413, 1.000000, 0.000000
2454.223180, 237.477058, 1.000000, 0.000000
2454.294179, 237.482704, 1.000000, 0.000000
2454.781070, 237.521418, 1.000000, 0.000000
2454.851128, 237.538896, 1.000000, 0.000000
2454.922127, 237.544542, 1.000000, 0.000000
2454.993126, 237.550187, 1.000000, 0.000000
2455.064125, 237.555832, 1.000000, 0.000000
2455.136065, 237.549645, 1.000000, 0.000000
2455.624794, 237.588479, 1.000000, 0.000000
2455.695799, 237.594048, 1.000000, 0.000000
2455.766804, 237.599617, 1.000000, 0.000000
2455.837809, 237.605186, 1.000000, 0.000000
2455.908814, 237.610756, 1.000000, 0.000000
2455.979819, 237.616325, 1.000000, 0.000000
2456.470269, 237.654717, 1.000000, 0.000000
2456.541286, 237.660141, 1.000000, 0.000000
2456.612302, 237.665565, 1.000000, 0.000000
2456.683318, 237.670989, 1.000000, 0.000000
2456.754334, 237.676413, 1.000000, 0.000000
2456.825350, 237.681837, 1.000000, 0.000000
2457.316147, 237.719213, 1.000000, 0.000000
2457.387175, 237.724481, 1.000000, 0.000000
2457.458203, 237.729748, 1.000000, 0.000000
2457.529231, 237.735016, 1.000000, 0.000000
2457.600259, 237.740283, 1.000000, 0.000000
2457.671287, 237.745551, 1.000000, 0.000000
2458.162077, 237.781817, 1.000000, 0.000000
2458.233116, 237.786931, 1.000000, 0.000000
2458.304155, 237.792046, 1.000000, 0.000000
2458.375194, 237.797161, 1.000000, 0.000000
2458.446233, 237.802276, 1.000000, 0.000000
2458.937005, 237.837607, 1.000000, 0.000000
2459.008055, 237.842573, 1.000000, 0.000000
2459.079105, 237.847538, 1.000000, 0.000000
2459.150154, 237.852504, 1.000000, 0.000000
2459.221204, 237.857470, 1.000000, 0.000000
2459.292254, 237.862435, 1.000000, 0.000000
2459.782215, 237.908549, 1.000000, 0.000000
2459.853275, 237.913369, 1.000000, 0.000000
2459.924335, 237.918189, 1.000000, 0.000000
2459.995394, 237.923008, 1.000000, 0.000000
2460.066454, 237.927828, 1.000000, 0.000000
2460.137514, 237.932648, 1.000000, 0.000000
2460.628292, 237.965884, 1.000000, 0.000000
2460.699361, 237.970562, 1.000000, 0.000000
2460.770430, 237.975239, 1.000000, 0.000000
2460.841499, 237.979916, 1.000000, 0.000000
2460.912569, 237.984593, 1.000000, 0.000000
2460.983638, 237.989271, 1.000000, 0.000000
2461.473321, 238.021449, 1.000000, 0.000000
2461.544397, 238.026031, 1.000000, 0.000000
2461.615472, 238.030614, 1.000000, 0.000000
2461.686548, 238.035196, 1.000000, 0.000000
2461.757623, 238.039778, 1.000000, 0.000000
2461.828698, 238.044361, 1.000000, 0.000000
2462.316612, 238.075804, 1.000000, 0.000000
2462.387689, 238.080366, 1.000000, 0.000000
2462.458765, 238.084928, 1.000000, 0.000000
2462.529842, 238.089490, 1.000000, 0.000000
2462.600919, 238.094052, 1.000000, 0.000000
2462.671996, 238.098614, 1.000000, 0.000000
2463.159420, 238.129899, 1.000000, 0.000000
2463.230497, 238.134461, 1.000000, 0.000000
2463.301573, 238.139023, 1.000000, 0.000000
2463.373411, 238.131739, 1.000000, 0.000000
2463.444487, 238.136301, 1.000000, 0.000000
2463.931912, 238.167586, 1.000000, 0.000000
2464.002988, 238.172148, 1.000000, 0.000000
2464.074065, 238.176710, 1.000000, 0.000000
