509.670085807934870, -2014.284660599966900, 1.000000000000000, 514.959254848564110, -2012.878559333247000, 1.000000000000000
509.570221857419370, -2012.674130248478600, 1.000000000000000, 514.859254848564090, -2011.316767875124500, 1.000000000000000
509.470359894150930, -2011.074306695323000, 1.000000000000000, 514.759254848564070, -2009.764723878631000, 1.000000000000000
509.370499951155980, -2009.485140867258500, 1.000000000000000, 514.659254848564160, -2008.222386270398400, 1.000000000000000
509.270642062074440, -2007.906583810087300, 1.000000000000000, 514.559254848564140, -2006.689714064826400, 1.000000000000000
509.170786261172680, -2006.338586688673600, 1.000000000000000, 514.459254848564110, -2005.166666364092400, 1.000000000000000
509.070932583356010, -2004.781100786950000, 1.000000000000000, 514.359254848564090, -2003.653202358144400, 1.000000000000000
508.971081064182210, -2003.234077507936500, 1.000000000000000, 514.259254848564070, -2002.149281324703200, 1.000000000000000
508.871231739874640, -2001.697468373747100, 1.000000000000000, 514.159254848564160, -2000.654862629263300, 1.000000000000000
508.771384647335760, -2000.171225025600100, 1.000000000000000, 514.059254848564140, -1999.169905725087100, 1.000000000000000
508.671539824161700, -1998.655299223838900, 1.000000000000000, 513.959254848564110, -1997.694370153214300, 1.000000000000000
508.571697308656440, -1997.149642847942000, 1.000000000000000, 513.859254848564090, -1996.228215542455500, 1.000000000000000
508.471857139846120, -1995.654207896530600, 1.000000000000000, 513.759254848564070, -1994.771401609393900, 1.000000000000000
508.372019357494650, -1994.168946487392100, 1.000000000000000, 513.659254848564160, -1993.323888158387000, 1.000000000000000
508.272184002118190, -1992.693810857479500, 1.000000000000000, 513.559254848564140, -1991.885635081559300, 1.000000000000000
508.172351115001790, -1991.228753362940300, 1.000000000000000, 513.459254848564110, -1990.456602358813400, 1.000000000000000
508.072520738214730, -1989.773726479119200, 1.000000000000000, 513.359254848564090, -1989.036750057822500, 1.000000000000000
507.972692914627370, -1988.328682800579400, 1.000000000000000, 513.259254848564070, -1987.626038334032300, 1.000000000000000
507.872867687927680, -1986.893575041112900, 1.000000000000000, 513.159254848564160, -1986.224427430662400, 1.000000000000000
507.773045102638040, -1985.468356033750300, 1.000000000000000, 513.059254848564140, -1984.831877678700900, 1.000000000000000
507.673225204133590, -1984.052978730786400, 1.000000000000000, 512.959254848564110, -1983.448349496912000, 1.000000000000000
507.573408038659750, -1982.647396203790100, 1.000000000000000, 512.859254848564090, -1982.073803391831900, 1.000000000000000
507.473593653350350, -1981.251561643614400, 1.000000000000000, 512.759254848564070, -1980.708199957768600, 1.000000000000000
507.373782096246940, -1979.865428360421200, 1.000000000000000, 512.659254848564160, -1979.351499876804600, 1.000000000000000
507.273973416317180, -1978.488949783684300, 1.000000000000000, 512.559254848564140, -1978.003663918790200, 1.000000000000000
507.174167663475430, -1977.122079462219100, 1.000000000000000, 512.459254848564110, -1976.664652941352600, 1.000000000000000
507.074364888602130, -1975.764771064187700, 1.000000000000000, 512.359254848564090, -1975.334427889890300, 1.000000000000000
506.974565143564860, -1974.416978377122200, 1.000000000000000, 512.259254848564070, -1974.012949797573800, 1.000000000000000
506.874768481239020, -1973.078655307937200, 1.000000000000000, 512.159254848564160, -1972.700179785348400, 1.000000000000000
506.774974955529160, -1971.749755882943000, 1.000000000000000, 512.059254848564140, -1971.396079061926700, 1.000000000000000
506.675184621391680, -1970.430234247871800, 1.000000000000000, 511.959254848564110, -1970.100608923798500, 1.000000000000000
506.575397534856680, -1969.120044667886300, 1.000000000000000, 511.859254848564090, -1968.813730755225200, 1.000000000000000
506.475613753051390, -1967.819141527601500, 1.000000000000000, 511.759254848564130, -1967.535406028240500, 1.000000000000000
506.375833334223560, -1966.527479331100000, 1.000000000000000, 511.659254848564100, -1966.265596302648900, 1.000000000000000
506.276056337765680, -1965.245012701951500, 1.000000000000000, 511.559254848564140, -1965.004263226030400, 1.000000000000000
506.176282824239480, -1963.971696383227900, 1.000000000000000, 511.459254848564110, -1963.751368533734400, 1.000000000000000
506.076512855401460, -1962.707485237524900, 1.000000000000000, 511.359254848564090, -1962.506874048885000, 1.000000000000000
505.976746494228680, -1961.452334246980400, 1.000000000000000, 511.259254848564130, -1961.270741682379400, 1.000000000000000
505.876983804944870, -1960.206198513288200, 1.000000000000000, 511.159254848564100, -1960.042933432884200, 1.000000000000000
505.777224853047980, -1958.969033257723600, 1.000000000000000, 511.059254848564140, -1958.823411386841800, 1.000000000000000
505.677469705337610, -1957.740793821158800, 1.000000000000000, 510.959254848564110, -1957.612137718464500, 1.000000000000000
505.577718429943390, -1956.521435664082900, 1.000000000000000, 510.859254848564090, -1956.409074689739100, 1.000000000000000
505.477971096354170, -1955.310914366623400, 1.000000000000000, 510.759254848564130, -1955.214184650424600, 1.000000000000000
505.378227775447390, -1954.109185628563200, 1.000000000000000, 510.659254848564100, -1954.027430038051100, 1.000000000000000
505.278488539519800, -1952.916205269363200, 1.000000000000000, 510.559254848564140, -1952.848773377923000, 1.000000000000000
505.178753462318410, -1951.731929228182500, 1.000000000000000, 510.459254848564110, -1951.678177283115200, 1.000000000000000
505.079022619072480, -1950.556313563898600, 1.000000000000000, 510.359254848564090, -1950.515604454477200, 1.000000000000000
504.979296086526120, -1949.389314455130900, 1.000000000000000, 510.259254848564130, -1949.361017680630500, 1.000000000000000
504.879573942971260, -1948.230888200255800, 1.000000000000000, 510.159254848564100, -1948.214379837967700, 1.000000000000000
504.779856268282690, -1947.080991217437900, 1.000000000000000, 510.059254848564140, -1947.075653890656000, 1.000000000000000
